"﻿""corpus""",preloaded/ententen21_tt31
,Covenant,15,6.290
,article,75,6.240
,king,12,6.240
,grace,11,6.240
,guise,87,6.160
,regime,66,5.770
,siege,52,5.550
,pretense,15,5.430
,Article,81,5.310
,flag,23,5.010
,merit,38,8.150
,resistance,36,7.480
,investing,13,6.900
,discipline,35,8.520
,nonviolence,11,6.850
,obedience,12,6.440
,yoga,13,6.330
,understanding,26,6.310
,diplomacy,11,6.120
,strength,13,6.070
,revolution,12,5.620
,business,19,5.470
,art,51,5.370
,dance,11,5.260
,music,40,5.150
,court,28,5.100
,check,12,6.530
,impact,16,5.860
,place,55,5.840
,predicate,12,5.620
,effect,39,5.240
,set,12,5.050
,patrimony,18,7.610
,drinking,29,7.440
,Douglass,14,6.820
,voting,24,5.780
,Friedman,12,5.420
,chip,115,8.010
,envy,12,6.920
,offend,12,6.050
,nibble,16,5.920
,astonish,14,5.450
,shot,155,5.220
,roughshod,61,7.760
,stability,29,7.280
,convenience,11,6.790
,precedence,96,6.570
,row,22,6.390
,order,32,6.520
,file,11,6.120
,outcry,11,5.870
,priority,40,5.730
,China,27,6.740
,interest,15,5.210
,relationship,36,6.570
,structure,100,6.420
,parameter,43,6.200
,empire,30,6.810
,confine,58,5.920
,role,14,5.870
,guideline,25,5.670
,framework,174,5.630
,university,19,5.570
,boundary,27,7.070
,classroom,15,5.530
,Union,14,5.190
,universe,13,5.140
,bound,25,5.100
,important,469,6.520
,broad,24,6.080
,valuable,36,5.810
,reason,12,5.140
,solidarity,13,7.490
,morality,11,7.000
,bread,11,6.710
,hindrance,16,6.470
,education,12,5.850
,Arab,11,7.040
,terrorist,12,6.430
,sister,13,5.910
,States,18,5.580
,school,49,5.410
,writer,13,5.410
,counterpart,89,5.100
,inconceivable,13,7.550
,exist,114,7.090
,living,13,7.040
,impossible,46,6.900
,nothing,24,6.070
,future,11,5.560
,market,11,5.500
,function,13,5.110
,possible,50,5.060
,obtain,218,9.260
,brainwash,18,8.200
,disclosure,50,7.780
,document,40,7.370
,disclose,17,7.180
,flourish,18,6.500
,public,11,6.430
,datum,97,6.550
,fall,21,5.070
,curriculum,35,8.510
,schedule,19,6.880
,layout,11,6.800
,look,11,6.330
,finance,13,6.220
,Texas,12,5.920
,content,29,5.750
,health,12,5.400
,body,62,5.050
,food,11,5.220
,globe,204,5.180
,cobra,19,8.440
,despotism,14,7.850
,tyrant,19,7.640
,Thailand,13,7.560
,oppressor,24,7.280
,dictatorship,26,7.040
,odd,69,6.110
,invader,14,5.580
,imperialism,14,5.330
,ejection,12,8.210
,neoliberalism,11,8.190
,spending,25,7.000
,century,20,6.100
,lockdown,17,5.980
,decade,36,5.400
,govern,14,7.540
,empowerment,13,6.320
,reveal,21,5.770
,discover,13,5.270
,spy,27,8.270
,stamp,94,7.280
,snuff,39,7.260
,sell,65,5.350
,East,25,5.760
,conviction,11,8.350
,War,27,5.370
,marriage,25,5.230
,volunteer,20,8.090
,else,121,8.140
,everything,38,7.800
,book,25,9.510
,hide,17,7.300
,choke,20,6.900
,Eye,69,13.180
,imagination,18,5.600
,close,15,6.680
,wavelength,21,10.300
,cell,15,5.740
,trial,11,6.680
,citizenry,20,11.340
,hand,54,6.000
